,pair,slow,fast,ema,result,signal
0,GBP_CAD,26,12,50,-70.0,9
1,GBP_CAD,26,12,100,-61.0,9
2,GBP_CAD,26,12,50,-38.0,12
3,GBP_CAD,26,12,100,-49.0,12
4,GBP_CAD,26,18,50,4.5,9
5,GBP_CAD,26,18,100,-16.0,9
6,GBP_CAD,26,18,50,24.5,12
7,GBP_CAD,26,18,100,27.0,12
8,GBP_CAD,52,12,50,-16.0,9
9,GBP_CAD,52,12,100,-6.5,9
10,GBP_CAD,52,12,50,3.0,12
11,GBP_CAD,52,12,100,15.0,12
12,GBP_CAD,52,18,50,6.5,9
13,GBP_CAD,52,18,100,10.5,9
14,GBP_CAD,52,18,50,14.5,12
15,GBP_CAD,52,18,100,21.0,12
