,pair,slow,fast,ema,result,signal
0,AUD_HKD,26,12,50,-30.5,9
1,AUD_HKD,26,12,100,-40.5,9
2,AUD_HKD,26,12,50,-49.5,12
3,AUD_HKD,26,12,100,-44.0,12
4,AUD_HKD,26,18,50,-44.0,9
5,AUD_HKD,26,18,100,-40.0,9
6,AUD_HKD,26,18,50,-38.0,12
7,AUD_HKD,26,18,100,-33.0,12
8,AUD_HKD,52,12,50,-14.5,9
9,AUD_HKD,52,12,100,-7.0,9
10,AUD_HKD,52,12,50,-30.5,12
11,AUD_HKD,52,12,100,-30.0,12
12,AUD_HKD,52,18,50,-16.5,9
13,AUD_HKD,52,18,100,-10.5,9
14,AUD_HKD,52,18,50,7.0,12
15,AUD_HKD,52,18,100,1.0,12
