,pair,slow,fast,ema,result,signal
0,USD_SEK,26,12,50,-1.5,9
1,USD_SEK,26,12,100,-1.5,9
2,USD_SEK,26,12,50,-1.0,12
3,USD_SEK,26,12,100,-1.0,12
4,USD_SEK,26,18,50,0.5,9
5,USD_SEK,26,18,100,-0.5,9
6,USD_SEK,26,18,50,-4.0,12
7,USD_SEK,26,18,100,-4.0,12
8,USD_SEK,52,12,50,0.5,9
9,USD_SEK,52,12,100,-0.5,9
10,USD_SEK,52,12,50,1.0,12
11,USD_SEK,52,12,100,0.0,12
12,USD_SEK,52,18,50,-4.5,9
13,USD_SEK,52,18,100,-4.5,9
14,USD_SEK,52,18,50,-4.0,12
15,USD_SEK,52,18,100,-4.0,12
